text,label
"Me , uncle ?",1
"You , cousin .",1
"Within these ten days if that thou beest found So near our public court as twenty miles , Thou diest for it .",1
"I do beseech your Grace , Let me the knowledge of my fault bear with me .",1
"If with myself I hold intelligence Or have acquaintance with mine own desires , If that I do not dream or be not frantic , As I do trust I am not , then , dear uncle , Never so much as in a thought unborn Did I offend your Highness .",1
Thus do all traitors .,1
"If their purgation did consist in words , They are as innocent as grace itself .",1
Let it suffice thee that I trust thee not .,1
Thou art thy father's daughter .,1
There's enough .,1
So was I when your Highness took his dukedom .,1
So was I when your Highness banished him .,1
My father was no traitor .,1
"Then , good my liege , mistake me not so much To think my poverty is treacherous .",1
"Dear sovereign , hear me speak .",1
"Ay , Celia , we stayed her for your sake .",1
"I was too young that time to value her , But now I know her .",1
"If she be a traitor , Why so am I .",1
Thou art a fool .,1
"She robs thee of thy name , And thou wilt show more bright and seem more virtuous When she is gone .",1
Then open not thy lips .,1
Firm and irrevocable is my doom Which I have passed upon her .,1
She is banished .,1
"Pronounce that sentence then on me , my liege .",1
I can not live out of her company .,1
"You are a fool. , You , niece , provide yourself .",1
"If you outstay the time , upon mine honor And in the greatness of my word , you die .",1
"O my poor Rosalind , whither wilt thou go ?",1
Wilt thou change fathers ?,1
I will give thee mine .,1
"I charge thee , be not thou more grieved than I am .",1
I have more cause .,1
"Now , sir , what make you here ?",1
Nothing .,1
I am not taught to make anything .,1
"What mar you then , sir ?",1
"Marry , sir , be better employed , and be naught awhile .",1
Shall I keep your hogs and eat husks with them ?,1
"Know you where you are , sir ?",1
"O sir , very well : here in your orchard .",1
"Know you before whom , sir ?",1
"Ay , better than him I am before knows me .",1
"I know you are my eldest brother , and in the gentle condition of blood you should so know me .",1
"I have as much of my father in me as you , albeit , I confess , your coming before me is nearer to his reverence .",1
"Thou hast not , cousin .",1
"Prithee , be cheerful .",1
"Know'st thou not the duke Hath banished me , his daughter ?",1
That he hath not .,1
"No , hath not ?",1
Rosalind lacks then the love Which teacheth thee that thou and I am one .,1
Shall we be sundered ?,1
"Shall we part , sweet girl ?",1
"For , by this heaven , now at our sorrows pale , Say what thou canst , I'll go along with thee .",1
"Why , whither shall we go ?",1
To seek my uncle in the Forest of Arden .,1
"Alas , what danger will it be to us , Maids as we are , to travel forth so far ?",1
Beauty provoketh thieves sooner than gold .,1
I'll put myself in poor and mean attire And with a kind of umber smirch my face .,1
"Were it not better , Because that I am more than common tall , That I did suit me all points like a man ?",1
"A gallant curtal-axe upon my thigh , A boar-spear in my hand , and in my heart Lie there what hidden woman's fear there will , We'll have a swashing and a martial outside , As many other mannish cowards have That do outface it with their semblances .",1
What shall I call thee when thou art a man ?,1
"I'll have no worse a name than Jove's own page , And therefore look you call me Ganymede .",1
But what will you be called ?,1
Would he not be a comfort to our travel ?,1
Leave me alone to woo him .,1
"Let's away And get our jewels and our wealth together , Devise the fittest time and safest way To hide us from pursuit that will be made After my flight .",1
"Now go we in content To liberty , and not to banishment .",1
"Now , my co-mates and brothers in exile , Hath not old custom made this life more sweet Than that of painted pomp ?",1
Are not these woods More free from peril than the envious court ?,1
"These are counselors That feelingly persuade me what I am."" Sweet are the uses of adversity , Which , like the toad , ugly and venomous , Wears yet a precious jewel in his head .",1
"And this our life , exempt from public haunt , Finds tongues in trees , books in the running brooks , Sermons in stones , and good in everything .",1
I would not change it .,1
"Happy is your Grace , That can translate the stubbornness of fortune Into so quiet and so sweet a style .",1
"Come , shall we go and kill us venison ?",1
"And indeed , my lord , The wretched animal heaved forth such groans That their discharge did stretch his leathern coat Almost to bursting , and the big round tears Coursed one another down his innocent nose In piteous chase .",1
And did you leave him in this contemplation ?,1
"We did , my lord , weeping and commenting Upon the sobbing deer .",1
Show me the place .,1
"I love to cope him in these sullen fits , For then he's full of matter .",1
I'll bring you to him straight .,1
Can it be possible that no man saw them ?,1
It can not be .,1
Some villains of my court Are of consent and sufferance in this .,1
I can not hear of any that did see her .,1
"The ladies , her attendants of her chamber Saw her abed , and in the morning early They found the bed untreasured of their mistress .",1
"My lord , the roinish clown , at whom so oft Your Grace was wont to laugh , is also missing .",1
Send to his brother .,1
Fetch that gallant hither .,1
"If he be absent , bring his brother to me .",1
I'll make him find him .,1
"Do this suddenly , And let not search and inquisition quail To bring again these foolish runaways .",1
Who's there ?,1
"Why , what make you here ?",1
Why are you virtuous ?,1
Why do people love you ?,1
"And wherefore are you gentle , strong , and valiant ?",1
Why would you be so fond to overcome The bonny prizer of the humorous duke ?,1
Your praise is come too swiftly home before you .,1
"Know you not , master , to some kind of men Their graces serve them but as enemies ?",1
"Oh , what a world is this when what is comely Envenoms him that bears it !",1
"Why , what's the matter ?",1
Within this roof The enemy of all your graces lives .,1
"Your brother , no , no brother , yet the son , Yet not the son , I will not call him son , Of him I was about to call his father Hath heard your praises , and this night he means To burn the lodging where you use to lie , And you within it .",1
"If he fail of that , He will have other means to cut you off .",1
I overheard him and his practices .,1
"This is no place , this house is but a butchery .",1
"Abhor it , fear it , do not enter it .",1
"Why , whither , Adam , wouldst thou have me go ?",1
"No matter whither , so you come not here .",1
"What , wouldst thou have me go and beg my food , Or with a base and boist'rous sword enforce A thievish living on the common road ?",1
"Yet this I will not do , do how I can .",1
I rather will subject me to the malice Of a diverted blood and bloody brother .,1
But do not so .,1
Let me be your servant .,1
"Though I look old , yet I am strong and lusty , For in my youth I never did apply Hot and rebellious liquors in my blood Nor did not with unbashful forehead woo The means of weakness and debility .",1
"Therefore my age is as a lusty winter , Frosty but kindly .",1
Let me go with you .,1
I'll do the service of a younger man In all your business and necessities .,1
"O good old man , how well in thee appears The constant service of the antique world , When service sweat for duty , not for meed .",1
But come thy ways .,1
"We'll go along together , And ere we have thy youthful wages spent , We'll light upon some settled low content .",1
"Master , go on , and I will follow thee To the last gasp , with truth and loyalty .",1
"From seventeen years till now almost fourscore Here lived I , but now live here no more .",1
"At seventeen years , many their fortunes seek , But at fourscore , it is too late a week .",1
"Yet fortune can not recompense me better Than to die well , and not my master's debtor .",1
"O Jupiter , how weary are my spirits !",1
"I care not for my spirits , if my legs were not weary .",1
I can not go no further .,1
"For my part , I had rather bear with you than bear you .",1
"Ay , now am I in Arden , the more fool I .",1
"Ay , be so , good Touchstone .",1
"Look you who comes here , a young man and an old in solemn talk .",1
"Wilt thou lay hands on me , villain ?",1
I am no villain .,1
"Wert thou not my brother , I would not take this hand from thy throat till this other had pulled out thy tongue for saying so .",1
Thou hast railed on thyself .,1
"Sweet masters , be patient .",1
"For your father's remembrance , be at accord .",1
"Let me go , I say .",1
I will not till I please .,1
You shall hear me .,1
My father charged you in his will to give me good education .,1
"You have trained me like a peasant , obscuring and hiding from me all gentlemanlike qualities .",1
"The spirit of my father grows strong in me , and I will no longer endure it .",1
"And what wilt thou do , beg when that is spent ?",1
"Well , sir , get you in .",1
I will not long be troubled with you .,1
You shall have some part of your will .,1
I pray you leave me .,1
That is the way to make her scorn you still .,1
"O Corin , that thou knew'st how I do love her !",1
"I partly guess , for I have loved ere now .",1
"No , Corin , being old , thou canst not guess , Though in thy youth thou wast as true a lover As ever sighed upon a midnight pillow .",1
"But if thy love were ever like to mine , As sure I think did never man love so , How many actions most ridiculous Hast thou been drawn to by thy fantasy ?",1
Into a thousand that I have forgotten .,1
"Oh , thou didst then ne'er love so heartily .",1
"If thou rememb'rest not the slightest folly That ever love did make thee run into , Thou hast not loved .",1
"Or if thou hast not sat as I do now , Wearying thy hearer in thy mistress's praise , Thou hast not loved .",1
"Or if thou hast not broke from company Abruptly , as my passion now makes me , Thou hast not loved .",1
"O Phoebe , Phoebe , Phoebe !",1
"Alas , poor shepherd , searching of thy wound , I have by hard adventure found mine own .",1
And I mine .,1
I remember when I was in love I broke my sword upon a stone and bid him take that for coming a- night to Jane Smile .,1
"And I remember the kissing of her batler , and the cow's dugs that her pretty chopped hands had milked .",1
"And I remember the wooing of a peascod instead of her , from whom I took two cods and , giving her them again , said with weeping tears , ""Wear these for my sake."" We that are true lovers run into strange capers .",1
"But as all is mortal in nature , so is all nature in love mortal in folly .",1
Thou speak'st wiser than thou art ware of .,1
"Nay , I shall ne'er be ware of mine own wit till I break my shins against it .",1
"Jove , Jove , this shepherd's passion Is much upon my fashion .",1
"And mine , but it grows something stale with me .",1
"I pray you , one of you question yond man , if he for gold will give us any food .",1
"Peace , fool .",1
He's not thy kinsman .,1
Who calls ?,1
"Your betters , sir .",1
"I prithee , shepherd , if that love or gold Can in this desert place buy entertainment , Bring us where we may rest ourselves and feed .",1
"Fair sir , I pity her And wish , for her sake more than for mine own , My fortunes were more able to relieve her .",1
But I am shepherd to another man And do not shear the fleeces that I graze .,1
"Besides , his cote , his flocks , and bounds of feed Are now on sale , and at our sheepcote now , By reason of his absence , there is nothing That you will feed on .",1
What is he that shall buy his flock and pasture ?,1
"That young swain that you saw here but erewhile , That little cares for buying anything .",1
"I pray thee , if it stand with honesty , Buy thou the cottage , pasture , and the flock , And thou shalt have to pay for it of us .",1
And we will mend thy wages .,1
Assuredly the thing is to be sold .,1
Go with me .,1
"If you like upon report The soil , the profit , and this kind of life , I will your very faithful feeder be And buy it with your gold right suddenly .",1
"More , more , I prithee , more .",1
"It will make you melancholy , Monsieur Jaques .",1
I thank it .,1
"More , I prithee , more .",1
I can suck melancholy out of a song as a weasel sucks eggs .,1
"More , I prithee , more .",1
My voice is ragged .,1
I know I can not please you .,1
"Come , more , another stanzo .",1
"Nay , I care not for their names .",1
"Well then , if ever I thank any man , I'll thank you .",1
"But that they call ""compliment"" is like th ' encounter of two dog- apes .",1
"Well , I'll end the song. , Sirs , cover the while ; the duke will drink under this tree. , He hath been all this day to look you .",1
And I have been all this day to avoid him .,1
He is too disputable for my company .,1
"I think of as many matters as he , but I give heaven thanks and make no boast of them .",1
"Come , warble , come .",1
I'll give you a verse to this note that I made yesterday in despite of my invention .,1
"Dear master , I can go no further .",1
"Oh , I die for food .",1
Here lie I down and measure out my grave .,1
"Farewell , kind master .",1
"Why , how now , Adam ?",1
No greater heart in thee ?,1
"Live a little , comfort a little , cheer thyself a little .",1
"If this uncouth forest yield anything savage , I will either be food for it or bring it for food to thee .",1
Thy conceit is nearer death than thy powers .,1
"I will here be with thee presently , and if I bring thee not something to eat , I will give thee leave to die .",1
"But if thou diest before I come , thou art a mocker of my labor .",1
Well said .,1
"Thou look'st cheerly , and I'll be with thee quickly .",1
Yet thou liest in the bleak air .,1
"Cheerly , good Adam .",1
"I think he be transformed into a beast , For I can nowhere find him like a man .",1
"My lord , he is but even now gone hence .",1
"Here was he merry , hearing of a song .",1
"If he , compact of jars , grow musical , We shall have shortly discord in the spheres .",1
Go seek him .,1
Tell him I would speak with him .,1
He saves my labor by his own approach .,1
"Why , how now , monsieur ?",1
What a life is this That your poor friends must woo your company ?,1
"What , you look merrily .",1
"And then he drew a dial from his poke And , looking on it with lackluster eye , Says very wisely , ""It is ten o'clock .",1
"Thus we may see , "" quoth he , ""how the world wags .",1
"Tis but an hour ago since it was nine , And after one hour more 'twill be eleven .",1
O noble fool !,1
A worthy fool !,1
Motley's the only wear .,1
What fool is this ?,1
"Oh , that I were a fool !",1
God be with my old master .,1
He would not have spoke such a word .,1
Is it even so ?,1
Begin you to grow upon me ?,1
"I will physic your rankness and yet give no thousand crowns neither. , Holla , Dennis !",1
Calls your Worship ?,1
"Was not Charles , the duke's wrestler , here to speak with me ?",1
"So please you , he is here at the door and importunes access to you .",1
Call him in .,1
"Twill be a good way , and tomorrow the wrestling is .",1
"I must have liberty Withal , as large a charter as the wind , To blow on whom I please , for so fools have .",1
"And they that are most galled with my folly , They most must laugh .",1
"And why , sir , must they so ?",1
"The ""why"" is plain as way to parish church : He that a fool doth very wisely hit Doth very foolishly , although he smart , Not to seem senseless of the bob .",1
Invest me in my motley .,1
"Give me leave To speak my mind , and I will through and through Cleanse the foul body of th ' infected world , If they will patiently receive my medicine .",1
Fie on thee !,1
I can tell what thou wouldst do .,1
"What , for a counter , would I do but good ?",1
"Most mischievous foul sin in chiding sin , For thou thyself hast been a libertine , As sensual as the brutish sting itself , And all th ' embossed sores and headed evils That thou with license of free foot hast caught Wouldst thou disgorge into the general world .",1
"Who can come in and say that I mean her , When such a one as she such is her neighbor ?",1
"Forbear , and eat no more .",1
"Why , I have eat none yet .",1
Nor shalt not till necessity be served .,1
Of what kind should this cock come of ?,1
"Art thou thus boldened , man , by thy distress Or else a rude despiser of good manners , That in civility thou seem'st so empty ?",1
You touched my vein at first .,1
"But forbear , I say .",1
"An you will not be answered with reason , I must die .",1
What would you have ?,1
Your gentleness shall force More than your force move us to gentleness .,1
"I almost die for food , and let me have it .",1
"Sit down and feed , and welcome to our table .",1
Speak you so gently ?,1
"Pardon me , I pray you .",1
"I thought that all things had been savage here , And therefore put I on the countenance Of stern commandment .",1
"True is it that we have seen better days And have with holy bell been knolled to church , And sat at good men's feasts and wiped our eyes Of drops that sacred pity hath engendered .",1
"Then but forbear your food a little while Whiles , like a doe , I go to find my fawn And give it food .",1
There is an old poor man Who after me hath many a weary step Limped in pure love .,1
I thank you ; and be blessed for your good comfort .,1
Thou seest we are not all alone unhappy .,1
"All the world's a stage , And all the men and women merely players .",1
"They have their exits and their entrances , And one man in his time plays many parts , His acts being seven ages .",1
"At first the infant , Mewling and puking in the nurse's arms .",1
"Then the whining schoolboy with his satchel And shining morning face , creeping like snail Unwillingly to school .",1
"And then the justice , In fair round belly with good capon lined , With eyes severe and beard of formal cut , Full of wise saws and modern instances ; And so he plays his part .",1
Welcome .,1
"Set down your venerable burden , And let him feed .",1
I thank you most for him .,1
Welcome .,1
Fall to .,1
"I will not trouble you As yet to question you about your fortunes. , Give us some music , and , good cousin , sing .",1
As if time were in debt .,1
How fondly dost thou reason !,1
"Bear it straight , And bring thy master home immediately .",1
"There's not a man I meet but doth salute me As if I were their well-acquainted friend , And every one doth call me by my name .",1
Some tender money to me ; some invite me ; Some other give me thanks for kindnesses ; Some offer me commodities to buy .,1
"Even now a tailor called me in his shop And showed me silks that he had bought for me , And therewithal took measure of my body .",1
"Sure , these are but imaginary wiles , And lapland sorcerers inhabit here .",1
"Master , here's The gold you sent me for .",1
What Adam dost thou mean ?,1
"Not that Adam that kept the Paradise , but that Adam that keeps the prison ; he that goes in the calf's skin that was killed for the Prodigal ; he that came behind you , sir , like an evil angel , and bid you forsake your liberty .",1
I understand thee not .,1
No ?,1
"What , thou meanest an officer ?",1
"Ay , sir , the sergeant of the band ; he that brings any man to answer it that breaks his band ; one that thinks a man always going to bed and says ""God give you good rest."" Well , sir , there rest in your foolery .",1
Is there any ships put forth tonight ?,1
May we be gone ?,1
Some blessed power deliver us from hence !,1
"Well met , well met , Master Antipholus .",1
"I see , sir , you have found the goldsmith now .",1
Is that the chain you promised me today ?,1
"Satan , avoid !",1
"I charge thee , tempt me not .",1
"Master , is this Mistress Satan ?",1
It is the devil .,1
"Nay , she is worse ; she is the devil's dam , and here she comes in the habit of a light wench .",1
"Light is an effect of fire , and fire will burn : ergo , light wenches will burn .",1
"Your man and you are marvelous merry , sir .",1
Will you go with me ?,1
We'll mend our dinner here .,1
"Master , if you do , expect spoon meat ; or bespeak a long spoon .",1
"Why , Dromio ?",1
"I pray you , sir , my ring or else the chain .",1
I hope you do not mean to cheat me so .,1
"Avaunt , thou witch ! , Come , Dromio , let us go .",1
"Mistress , that you know .",1
"Now , out of doubt Antipholus is mad ; Else would he never so demean himself .",1
"A ring he hath of mine worth forty ducats , And for the same he promised me a chain .",1
Both one and other he denies me now .,1
"The reason that I gather he is mad , Besides this present instance of his rage , Is a mad tale he told today at dinner Of his own doors being shut against his entrance .",1
"Belike his wife , acquainted with his fits , On purpose shut the doors against his way .",1
"My way is now to hie home to his house And tell his wife that , being lunatic , He rushed into my house and took perforce My ring away .",1
"This course I fittest choose , For forty ducats is too much to lose .",1
"Five summers have I spent in farthest Greece , Roaming clean through the bounds of Asia , And , coasting homeward , came to Ephesus , Hopeless to find , yet loath to leave unsought Or that or any place that harbors men .",1
"But though thou art adjudged to the death , And passed sentence may not be recalled But to our honour's great disparagement , Yet will I favor thee in what I can .",1
"Therefore , merchant , I'll limit thee this day To seek thy life by beneficial help .",1
"I will , my lord .",1
"Fear me not , man .",1
"I tell you , 'twill sound harshly in her ears .",1
Here comes my man .,1
I think he brings the money .,1
"How now , sir ?",1
Have you that I sent you for ?,1
"Here's that , I warrant you , will pay them all .",1
But where's the money ?,1
"Why , sir , I gave the money for the rope .",1
"I'll serve you , sir , five hundred at the rate .",1
To what end did I bid thee hie thee home ?,1
"To a rope's end , sir , and to that end am I returned .",1
"And to that end , sir , I will welcome you .",1
"Good sir , be patient .",1
"Good now , hold thy tongue .",1
"Nay , rather persuade him to hold his hands .",1
"I would I were senseless , sir , that I might not feel your blows .",1
"Thou art sensible in nothing but blows , and so is an ass .",1
"I am an ass , indeed ; you may prove it by my long ears. , I have served him from the hour of my nativity to this instant , and have nothing at his hands for my service but blows .",1
"Nay , I bear it on my shoulders as a beggar wont her brat , and I think when he hath lamed me , I shall beg with it from door to door .",1
"Come , go along .",1
My wife is coming yonder .,1
"Mistress , Wilt thou still talk ?",1
How say you now ?,1
Is not your husband mad ?,1
Mark how he trembles in his ecstasy .,1
I conjure thee by all the saints in heaven .,1
"Peace , doting wizard , peace .",1
I am not mad .,1
"O , that thou wert not , poor distressed soul !",1
"You minion , you , are these your customers ?",1
Did this companion with the saffron face Revel and feast it at my house today Whilst upon me the guilty doors were shut And I denied to enter in my house ?,1
"Dined at home"" ?",1
"Thou villain , what sayest thou ?",1
"Sir , sooth to say , you did not dine at home .",1
Were not my doors locked up and I shut out ?,1
"Perdie , your doors were locked , and you shut out .",1
And did not she herself revile me there ?,1
"Sans fable , she herself reviled you there .",1
"Did not her kitchen maid rail , taunt , and scorn me ?",1
And did not I in rage depart from thence ?,1
"In verity you did. , My bones bear witness , That since have felt the vigour of his rage .",1
It is no shame .,1
"Alas , I sent you money to redeem you By Dromio here , who came in haste for it .",1
Money by me !,1
Went'st not thou to her for a purse of ducats ?,1
"He came to me , and I delivered it .",1
And I am witness with her that she did .,1
God and the rope-maker bear me witness That I was sent for nothing but a rope .,1
"Mistress , both man and master is possessed .",1
I know it by their pale and deadly looks .,1
They must be bound and laid in some dark room .,1
"I did not , gentle husband , lock thee forth .",1
"And , gentle master , I received no gold .",1
"But I confess , sir , that we were locked out .",1
Let him not come near me .,1
More company !,1
The fiend is strong within him .,1
"What , will you murder me ? , Thou jailer , thou , I am thy prisoner .",1
Wilt thou suffer them To make a rescue ?,1
"Masters , let him go .",1
"He is my prisoner , and you shall not have him .",1
"Go , bind this man , for he is frantic too .",1
He is my prisoner .,1
"If I let him go , The debt he owes will be required of me .",1
I will discharge thee ere I go from thee .,1
"Bear me forthwith unto his creditor , And , knowing how the debt grows , I will pay it. , Good Master Doctor , see him safe conveyed Home to my house .",1
O most unhappy day !,1
O most unhappy strumpet !,1
"Master , I am here entered in bond for you .",1
How idly do they talk !,1
"One Angelo , a goldsmith .",1
Do you know him ?,1
I know the man .,1
Two hundred ducats .,1
"Say , how grows it due ?",1
Due for a chain your husband had of him .,1
He did bespeak a chain for me but had it not .,1
I long to know the truth hereof at large .,1
"God for Thy mercy , they are loose again !",1
And come with naked swords .,1
Let's call more help To have them bound again .,1
Away !,1
They'll kill us .,1
I see these witches are afraid of swords .,1
She that would be your wife now ran from you .,1
I long that we were safe and sound aboard .,1
"Faith , stay here this night .",1
They will surely do us no harm .,1
"You saw they speak us fair , give us gold .",1
"Methinks they are such a gentle nation that , but for the mountain of mad flesh",1
"that claims marriage of me , i could find in my heart to stay here still , and turn witch .",1
I will not stay tonight for all the town .,1
"Therefore away , to get our stuff aboard .",1
How is the man esteemed here in the city ?,1
His word might bear my wealth at any time .,1
Speak softly .,1
Tis so ; and that self chain about his neck Which he forswore most monstrously to have .,1
"Good sir , draw near to me .",1
"Therefore give out you are of Epidamnum , Lest that your goods too soon be confiscate .",1
There is your money that I had to keep .,1
"Go bear it to the Centaur , where we host , And stay there , Dromio , till I come to thee .",1
Within this hour it will be dinnertime .,1
"Till that , I'll view the manners of the town , Peruse the traders , gaze upon the buildings , And then return and sleep within mine inn , For with long travel I am stiff and weary .",1
Get thee away .,1
"Many a man would take you at your word And go indeed , having so good a mean .",1
"A trusty villain , sir , that very oft , When I am dull with care and melancholy , Lightens my humor with his merry jests .",1
"What , will you walk with me about the town And then go to my inn and dine with me ?",1
I think I had .,1
I never did deny it .,1
"Yes , that you did , sir , and forswore it too .",1
Who heard me to deny it or forswear it ?,1
"These ears of mine , thou know'st did hear thee .",1
"Fie on thee , wretch .",1
Tis pity that thou liv'st To walk where any honest men resort .,1
Thou art a villain to impeach me thus .,1
I'll prove mine honor and mine honesty Against thee presently if thou dar'st stand .,1
"I dare , and do defy thee for a villain .",1
"Run , master , run .",1
"For God's sake , take a house .",1
This is some priory .,1
"In , or we are spoiled .",1
"Be quiet , people .",1
Wherefore throng you hither ?,1
To fetch my poor distracted husband hence .,1
"Let us come in , that we may bind him fast And bear him home for his recovery .",1
How long hath this possession held the man ?,1
"This week he hath been heavy , sour , sad , And much different from the man he was .",1
But till this afternoon his passion Ne'er brake into extremity of rage .,1
"Hath not else his eye Stray'd his affection in unlawful love , A sin prevailing much in youthful men Who give their eyes the liberty of gazing ?",1
Which of these sorrows is he subject to ?,1
You should for that have reprehended him .,1
"Why , so I did .",1
"Ay , but not rough enough .",1
Haply in private .,1
And in assemblies too .,1
"Ay , but not enough .",1
"Alone , it was the subject of my theme ; In company I often glanced it .",1
Still did I tell him it was vile and bad .,1
And thereof came it that the man was mad .,1
The venom clamors of a jealous woman Poisons more deadly than a mad dog's tooth .,1
Thou sayst his meat was sauced with thy upbraidings .,1
Thou sayest his sports were hinderd by thy brawls .,1
"In food , in sport , and life-preserving rest To be disturbed , would mad or man or beast .",1
"The consequence is , then , thy jealous fits Have scared thy husband from the use of wits .",1
"Good people , enter and lay hold on him .",1
Then let your servants bring my husband forth .,1
"It is a branch and parcel of mine oath , A charitable duty of my order .",1
Therefore depart and leave him here with me .,1
Be quiet and depart .,1
Thou shalt not have him .,1
Complain unto the Duke of this indignity .,1
"Come , go .",1
I will fall prostrate at his feet And never rise until my tears and prayers Have won his grace to come in person hither And take perforce my husband from the Abbess .,1
"By this , I think , the dial points at five .",1
"To see a reverend Syracusian merchant , Who put unluckily into this bay Against the laws and statutes of this town , Beheaded publicly for his offense .",1
See where they come .,1
We will behold his death .,1
Kneel to the duke before he pass the abbey .,1
"Yet once again proclaim it publicly , If any friend will pay the sum for him , He shall not die ; so much we tender him .",1
"Justice , most sacred duke , against the Abbess .",1
She is a virtuous and a reverend lady .,1
It can not be that she hath done thee wrong .,1
"Therefore , most gracious duke , with thy command Let him be brought forth and borne hence for help .",1
"Long since thy husband served me in my wars , And I to thee engaged a prince's word , When thou didst make him master of thy bed , To do him all the grace and good I could .",1
"Peace , fool .",1
"Thy master and his man are here , And that is false thou dost report to us .",1
"Mistress , upon my life I tell you true .",1
I have not breathed almost since I did see it .,1
"He cries for you , and vows , if he can take you , To scorch your face and to disfigure you .",1
"Ay me , it is my husband .",1
Witness you That he is borne about invisible .,1
"Even now we housed him in the abbey here , And now he's there , past thought of human reason .",1
"Even for the blood That then I lost for thee , now grant me justice .",1
Beyond imagination is the wrong That she this day hath shameless thrown on me .,1
"This day , great duke , she shut the doors upon me While she with harlots feasted in my house .",1
"A grievous fault. , Say , woman , didst thou so ?",1
"No , my good lord .",1
"Myself , he , and my sister Today did dine together .",1
So befall my soul As this is false he burdens me withal .,1
"Ne'er may I look on day , nor sleep on night But she tells to your Highness simple truth .",1
O perjured woman !,1
"My liege , I am advised what I say , Neither disturbed with the effect of wine , Nor heady-rash , provoked with raging ire , Albeit my wrongs might make one wiser mad .",1
"That goldsmith there , were he not packed with her , Could witness it , for he was with me then , Who parted with me to go fetch a chain , Promising to bring it to the Porpentine , Where Balthasar and I did dine together .",1
"Our dinner done and he not coming thither , I went to seek him .",1
"In the street I met him , And in his company that gentleman .",1
"By th ' way we met My wife , her sister , and a rabble more Of vile confederates .",1
"Along with them They brought one Pinch , a hungry , lean-faced villain , A mere anatomy , a mountebank , A threadbare juggler , and a fortune-teller , A needy , hollow-eyed , sharp-looking wretch , A living dead man .",1
"This pernicious slave , Forsooth , took on him as a conjurer , And , gazing in mine eyes , feeling my pulse ,",1
But had he such a chain of thee or no ?,1
"He had , my lord , and when he ran in here , These people saw the chain about his neck .",1
"I never saw the chain , so help me heaven , And this is false you burden me withal .",1
"Why , what an intricate impeach is this !",1
"Soon at five o'clock , Please you , I'll meet with you upon the mart And afterward consort you till bedtime .",1
My present business calls me from you now .,1
Farewell till then .,1
I will go lose myself And wander up and down to view the city .,1
"Sir , I commend you to your own content .",1
He that commends me to mine own content Commends me to the thing I can not get .,1
"I to the world am like a drop of water That in the ocean seeks another drop , Who , falling there to find his fellow forth , Unseen , inquisitive , confounds himself .",1
"So I , to find a mother and a brother , In quest of them , unhappy , lose myself .",1
How chance thou art returned so soon ?,1
Returned so soon ?,1
Rather approach'd too late !,1
The capon burns ; the pig falls from the spit ; The clock hath strucken twelve upon the bell ; My mistress made it one upon my cheek .,1
You say he dined at home ; the goldsmith here Denies that saying .,1
"Sir , he dined with her there , at the Porpentine .",1
"He did , and from my finger snatched that ring .",1
"Tis true , my liege ; this ring I had of her .",1
Saw'st thou him enter at the abbey here ?,1
"As sure , my liege , as I do see your Grace .",1
I think you are all mated or stark mad .,1
"Most mighty duke , vouchsafe me speak a word .",1
Haply I see a friend will save my life And pay the sum that may deliver me .,1
"Within this hour I was his bondman sir , But he , I thank him , gnawed in two my cords .",1
"Now am I Dromio , and his man , unbound .",1
I am sure you both of you remember me .,1
"You are not Pinch's patient , are you , sir ?",1
Why look you strange on me ?,1
you know me well .,1
I never saw you in my life till now .,1
"O , grief hath changed me since you saw me last , And careful hours with time's deformed hand Have written strange defeatures in my face .",1
"But tell me yet , dost thou not know my voice ?",1
Neither .,1
"Dromio , nor thou ?",1
"No , trust me , sir , nor I. I am sure thou dost .",1
Not know my voice !,1
"O time's extremity , Hast thou so crack'd and splitted my poor tongue In seven short years that here my only son Knows not my feeble key of untuned cares ?",1
"Though now this grained face of mine be hid In sap-consuming winter's drizzled snow , And all the conduits of my blood froze up , Yet hath my night of life some memory , My wasting lamps some fading glimmer left , My dull deaf ears a little use to hear .",1
"All these old witnesses , I can not err , Tell me thou art my son Antipholus .",1
I never saw my father in my life .,1
"But seven years since , in Syracusa , boy , Thou know'st we parted .",1
I see thy age and dangers make thee dote .,1
"Most mighty duke , behold a man much wronged .",1
"I see two husbands , or mine eyes deceive me .",1
"I , sir , am Dromio .",1
Command him away .,1
"I , sir , am Dromio .",1
"Please , let me stay .",1
"O , my old master. , Who hath bound him here ?",1
"Whoever bound him , I will loose his bonds And gain a husband by his liberty. , Speak , old Egeon , if thou be'st the man That hadst a wife once called Emilia , That bore thee at a burden two fair sons .",1
"O , if thou be'st the same Egeon , speak , And speak unto the same Emilia .",1
"Why , here begins his morning story right ; These two Antipholuses , these two so like , And these two Dromios , one in semblance , Besides her urging of her wreck at sea , These are the parents to these children , Which accidentally are met together .",1
"If I dream not , thou art Emilia .",1
"If thou art she , tell me where is that son That floated with thee on the fatal raft ?",1
Corinth first .,1
"Stay , stand apart .",1
I know not which is which .,1
"I came from Corinth , my most gracious lord .",1
And I with him .,1
"Brought to this town by that most famous warrior Duke Menaphon , your most renowned uncle .",1
Which of you two did dine with me today ?,1
"I , gentle mistress .",1
And are not you my husband ?,1
"That is the chain , sir , which you had of me .",1
"I think it be , sir .",1
I deny it not .,1
"And you , sir , for this chain arrested me .",1
"I think I did , sir .",1
I deny it not .,1
"I sent you money , sir , to be your bail By Dromio , but I think he brought it not .",1
